pid	graphType	setIndex	obsIndex	edgeAB.true	edgeAC.true	edgeBC.true	activations.A	activations.B	activations.C	explanation.node1	explanation.node2	explanation.nodes_active	explanation.cause	edgeAB.response	edgeAC.response	edgeBC.response	responseTime
9	separate	0	8	none	none	none	False	True	True	B	C	True	False	none	none	forward	2073
9	separate	0	9	none	none	none	True	True	False	B	A	True	False	backward	none	none	2823
9	skip	1	0	backward	backward	backward	True	False	True	A	C	True	False	none	backward	none	4302
9	skip	1	1	backward	backward	backward	False	False	False	A	B	False	False	none	none	none	1962
9	skip	1	2	backward	backward	backward	True	True	True	C	B	True	True	backward	none	forward	2656
9	skip	1	3	backward	backward	backward	True	True	False	B	A	True	True	backward	none	none	2373
9	skip	1	4	backward	backward	backward	True	True	True	C	B	True	True	backward	none	forward	1304
9	skip	1	5	backward	backward	backward	True	True	True	C	B	True	True	backward	none	forward	728
9	skip	1	6	backward	backward	backward	True	True	True	B	C	True	False	backward	none	forward	625
9	skip	1	7	backward	backward	backward	False	False	False	A	C	False	False	none	none	none	1818
9	skip	1	8	backward	backward	backward	False	False	False	C	B	False	True	none	none	none	596
9	skip	1	9	backward	backward	backward	False	False	False	C	A	False	True	none	none	none	896
9	common_cause	2	0	backward	none	forward	False	True	False	A	C	False	False	none	backward	none	7170
9	common_cause	2	1	backward	none	forward	False	False	False	A	C	False	False	none	backward	none	2401
9	common_cause	2	2	backward	none	forward	True	True	True	C	B	True	False	backward	backward	none	3658
9	common_cause	2	3	backward	none	forward	False	True	True	C	B	True	False	none	none	forward	3500
9	common_cause	2	4	backward	none	forward	True	True	True	C	A	True	False	backward	none	forward	2759
9	common_cause	2	5	backward	none	forward	True	True	True	B	C	True	True	backward	none	forward	2298
9	common_cause	2	6	backward	none	forward	True	True	True	A	B	True	False	backward	none	forward	503
9	common_cause	2	7	backward	none	forward	True	True	True	B	C	True	True	backward	none	forward	615
9	common_cause	2	8	backward	none	forward	False	False	False	B	A	False	True	none	none	forward	4344
9	common_cause	2	9	backward	none	forward	False	False	True	A	B	False	False	backward	none	none	5751
9	pair	3	0	none	none	forward	True	True	False	A	B	True	False	forward	none	none	4305
9	pair	3	1	none	none	forward	False	False	False	A	B	False	False	none	none	forward	2790
9	pair	3	2	none	none	forward	False	True	True	C	B	True	False	none	none	forward	1674
9	pair	3	3	none	none	forward	False	True	True	C	B	True	False	none	none	forward	661
9	pair	3	4	none	none	forward	True	True	True	B	A	True	False	backward	none	forward	1557
9	pair	3	5	none	none	forward	False	True	True	C	B	True	False	none	none	forward	1599
9	pair	3	6	none	none	forward	True	True	True	C	B	True	False	backward	none	forward	1366
9	pair	3	7	none	none	forward	True	False	False	B	C	False	True	none	none	none	5901
9	pair	3	8	none	none	forward	True	False	False	C	B	False	False	none	none	none	732
9	pair	3	9	none	none	forward	True	True	True	B	A	True	False	backward	none	forward	2413
9	line	4	0	none	backward	forward	False	True	False	A	C	False	False	none	backward	none	4775
9	line	4	1	none	backward	forward	False	False	False	A	C	False	False	none	none	none	1668
9	line	4	2	none	backward	forward	True	True	True	C	B	True	False	backward	none	forward	1981
9	line	4	3	none	backward	forward	False	True	False	C	A	False	True	none	forward	none	3018
9	line	4	4	none	backward	forward	True	True	True	C	A	True	True	none	forward	backward	3219
9	line	4	5	none	backward	forward	True	True	True	B	C	True	True	none	forward	backward	754
9	line	4	6	none	backward	forward	True	True	True	A	B	True	False	none	forward	backward	409
9	line	4	7	none	backward	forward	True	True	True	B	C	True	True	none	forward	backward	414
9	line	4	8	none	backward	forward	False	False	False	B	A	False	True	none	none	none	2791
9	line	4	9	none	backward	forward	True	False	True	A	C	True	False	none	backward	none	1729
9	common_effect	5	0	forward	none	backward	True	False	True	A	C	True	False	none	backward	none	2237
9	common_effect	5	1	forward	none	backward	False	False	True	B	A	False	False	backward	none	none	2497
9	common_effect	5	2	forward	none	backward	False	True	True	B	C	True	False	none	none	forward	1822
9	common_effect	5	3	forward	none	backward	False	True	True	C	B	True	True	none	none	forward	598
9	common_effect	5	4	forward	none	backward	True	True	False	B	A	True	False	backward	none	none	2050
9	common_effect	5	5	forward	none	backward	True	True	True	C	A	True	False	backward	none	forward	1909
9	common_effect	5	6	forward	none	backward	True	True	False	A	B	True	True	backward	none	none	1684
9	common_effect	5	7	forward	none	backward	True	True	False	B	A	True	False	backward	none	none	804
9	common_effect	5	8	forward	none	backward	True	True	False	A	B	True	True	backward	none	none	1237
9	common_effect	5	9	forward	none	backward	True	True	True	A	C	True	False	backward	none	forward	1202
10	skip	0	0	backward	backward	backward	False	False	False	A	C	False	False	none	none	backward	185885
10	skip	0	1	backward	backward	backward	False	False	False	A	B	False	False	backward	none	backward	27728
10	skip	0	2	backward	backward	backward	True	True	True	A	C	True	False	backward	none	backward	14676
10	skip	0	3	backward	backward	backward	False	False	False	A	B	False	False	backward	none	backward	10157
10	skip	0	4	backward	backward	backward	True	False	False	B	C	False	False	backward	none	backward	1197
10	skip	0	5	backward	backward	backward	False	False	False	B	C	False	False	backward	none	backward	588
10	skip	0	6	backward	backward	backward	True	False	False	B	C	False	False	backward	none	backward	516
10	skip	0	7	backward	backward	backward	False	False	False	C	B	False	True	backward	none	backward	465
10	skip	0	8	backward	backward	backward	True	True	True	A	B	True	False	backward	none	backward	1497
10	skip	0	9	backward	backward	backward	False	False	False	A	B	False	False	forward	none	backward	63322
10	common_effect	1	0	forward	none	backward	True	False	False	C	B	False	True	none	none	backward	9491
10	common_effect	1	1	forward	none	backward	True	True	False	B	A	True	False	none	none	backward	4584
10	common_effect	1	2	forward	none	backward	False	False	False	B	C	False	False	none	none	backward	1885
10	common_effect	1	3	forward	none	backward	False	True	True	C	B	True	False	none	none	backward	542
10	common_effect	1	4	forward	none	backward	False	False	True	A	B	False	True	none	none	backward	397
10	common_effect	1	5	forward	none	backward	True	True	False	B	A	True	False	none	none	backward	412
10	common_effect	1	6	forward	none	backward	False	False	False	B	A	False	False	none	none	backward	406
10	common_effect	1	7	forward	none	backward	False	False	False	A	C	False	False	none	none	backward	435
10	common_effect	1	8	forward	none	backward	False	True	True	B	C	True	False	none	none	backward	392
10	common_effect	1	9	forward	none	backward	True	True	True	B	A	True	False	forward	none	backward	29563
10	separate	2	0	none	none	none	True	False	False	B	C	False	False	none	none	none	33872
10	separate	2	1	none	none	none	False	True	True	B	C	True	False	backward	none	none	3444
10	separate	2	2	none	none	none	False	True	False	C	A	False	False	backward	none	none	2611
10	separate	2	3	none	none	none	False	False	False	A	B	False	False	backward	none	none	3484
10	separate	2	4	none	none	none	False	True	True	C	B	True	False	backward	none	none	2232
10	separate	2	5	none	none	none	False	False	False	C	B	False	False	backward	none	none	2876
10	separate	2	6	none	none	none	False	False	False	B	C	False	False	backward	none	none	9890
10	separate	2	7	none	none	none	False	True	False	C	A	False	False	backward	none	none	2451
10	separate	2	8	none	none	none	False	True	True	B	C	True	False	backward	none	none	1683
10	separate	2	9	none	none	none	True	False	False	C	B	False	False	backward	none	none	2998
10	pair	3	0	none	forward	none	True	False	True	A	C	True	False	none	none	none	10311
10	pair	3	1	none	forward	none	False	True	False	A	C	False	True	none	forward	none	5203
10	pair	3	2	none	forward	none	True	False	True	A	C	True	True	none	forward	none	33607
10	pair	3	3	none	forward	none	False	False	False	B	A	False	False	none	forward	none	7237
10	pair	3	4	none	forward	none	False	False	False	B	C	False	False	none	forward	none	8186
10	pair	3	5	none	forward	none	False	False	False	A	C	False	True	none	forward	none	3121
10	pair	3	6	none	forward	none	False	True	True	C	B	True	False	none	forward	none	4195
10	pair	3	7	none	forward	none	False	True	False	C	A	False	False	none	forward	none	3111
10	pair	3	8	none	forward	none	False	False	False	B	C	False	False	none	forward	none	7173
10	pair	3	9	none	forward	none	False	False	False	C	B	False	False	none	forward	none	2244
10	common_cause	4	0	backward	none	forward	False	False	True	A	B	False	False	none	none	none	10624
10	common_cause	4	1	backward	none	forward	True	True	True	A	B	True	False	none	none	backward	5536
10	common_cause	4	2	backward	none	forward	False	False	False	C	A	False	False	none	none	backward	3863
10	common_cause	4	3	backward	none	forward	False	False	False	B	C	False	True	none	none	forward	13706
10	common_cause	4	4	backward	none	forward	True	True	True	A	B	True	False	none	none	forward	6538
10	common_cause	4	5	backward	none	forward	True	True	True	A	B	True	False	none	none	forward	1138
10	common_cause	4	6	backward	none	forward	True	True	True	A	B	True	False	none	none	forward	1866
10	common_cause	4	7	backward	none	forward	False	False	False	C	A	False	False	none	none	forward	9343
10	common_cause	4	8	backward	none	forward	False	False	False	B	C	False	True	none	none	forward	2094
10	common_cause	4	9	backward	none	forward	False	False	True	A	B	False	False	none	none	forward	3521
10	line	5	0	forward	none	forward	True	False	True	A	C	True	False	none	none	none	4505
10	line	5	1	forward	none	forward	True	True	True	A	B	True	True	forward	none	none	13801
10	line	5	2	forward	none	forward	True	False	False	B	C	False	True	forward	none	forward	3418
10	line	5	3	forward	none	forward	True	True	True	A	B	True	True	forward	none	forward	2218
10	line	5	4	forward	none	forward	True	True	True	A	C	True	True	forward	none	forward	2026
10	line	5	5	forward	none	forward	False	False	False	B	A	False	False	forward	none	forward	2600
10	line	5	6	forward	none	forward	True	True	True	B	A	True	False	forward	none	forward	1917
10	line	5	7	forward	none	forward	False	False	False	A	C	False	True	forward	none	forward	1582
10	line	5	8	forward	none	forward	False	False	False	C	B	False	False	forward	none	forward	9005
10	line	5	9	forward	none	forward	True	True	False	A	B	True	True	forward	forward	none	9818
11	pair	0	0	none	forward	none	True	False	True	A	C	True	False	none	backward	forward	66891
11	pair	0	1	none	forward	none	False	False	False	C	B	False	False	none	forward	forward	57806
11	pair	0	2	none	forward	none	True	True	True	C	B	True	False	none	forward	forward	16753
11	pair	0	3	none	forward	none	True	False	True	A	C	True	True	none	forward	none	7473
11	pair	0	4	none	forward	none	False	False	False	A	B	False	False	backward	backward	none	37737
