condition	seed	graphType	obsIndex	edge	response_sample	response_max	p_none	p_forward	p_backward
both	28	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	28	separate	1000	AB	none	none	1.0	0.0	0.0
both	28	separate	1000	AC	none	none	1.0	0.0	0.0
both	28	separate	1000	BC	none	none	1.0	0.0	0.0
both	28	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	28	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	28	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	28	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	28	common_cause	1000	AC	backward	backward	0.0	0.1508835726	0.8491164274
activations	28	common_cause	1000	BC	forward	forward	-0.0	0.5935937724	0.4064062276
activations	28	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	28	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	28	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	28	line	1000	AB	none	none	1.0	0.0	0.0
activations	28	line	1000	AC	backward	backward	0.0	0.2671308171	0.7328691829
activations	28	line	1000	BC	backward	backward	0.0	0.3664345914	0.6335654086
activations	28	pair	1000	AB	none	none	1.0	0.0	0.0
activations	28	pair	1000	AC	none	none	1.0	0.0	0.0
activations	28	pair	1000	BC	backward	backward	0.0	0.3009277018	0.6990722982
activations	28	separate	1000	AB	none	none	1.0	0.0	0.0
activations	28	separate	1000	AC	none	none	1.0	0.0	0.0
activations	28	separate	1000	BC	none	none	1.0	0.0	0.0
activations	28	skip	1000	AB	forward	forward	0.0	0.5263157895	0.4736842105
activations	28	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	28	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	28	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	28	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	28	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	28	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	28	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	28	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	28	line	1000	AB	none	none	1.0	0.0	0.0
explanations	28	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	28	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	28	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	28	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	28	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	28	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	28	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	28	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	28	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	28	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	28	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	29	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	29	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	29	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	29	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	29	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	29	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	29	line	1000	AB	none	none	1.0	0.0	0.0
both	29	line	1000	AC	forward	forward	0.0	1.0	0.0
both	29	line	1000	BC	backward	backward	0.0	0.0	1.0
both	29	pair	1000	AB	none	none	1.0	0.0	0.0
both	29	pair	1000	AC	forward	forward	0.0	1.0	0.0
both	29	pair	1000	BC	none	none	1.0	0.0	0.0
both	29	separate	1000	AB	none	none	1.0	0.0	0.0
both	29	separate	1000	AC	none	none	1.0	0.0	0.0
both	29	separate	1000	BC	none	none	1.0	0.0	0.0
both	29	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	29	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	29	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	29	common_cause	1000	AB	forward	forward	0.0	0.6674779514	0.3325220486
activations	29	common_cause	1000	AC	forward	forward	-0.0	0.8956510577	0.1043489423
activations	29	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	29	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	29	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	29	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	29	line	1000	AB	none	none	1.0	0.0	0.0
activations	29	line	1000	AC	backward	forward	0.0	0.783581887	0.216418113
activations	29	line	1000	BC	backward	backward	0.0	0.085738738	0.914261262
activations	29	pair	1000	AB	none	none	1.0	0.0	0.0
activations	29	pair	1000	AC	backward	forward	-0.0	0.7611447213	0.2388552787
activations	29	pair	1000	BC	none	none	1.0	0.0	0.0
activations	29	separate	1000	AB	none	none	1.0	0.0	0.0
activations	29	separate	1000	AC	none	none	1.0	0.0	0.0
activations	29	separate	1000	BC	none	none	1.0	0.0	0.0
activations	29	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	29	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	29	skip	1000	BC	backward	forward	-0.0	0.6764541007	0.3235458993
explanations	29	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	29	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	29	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	29	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	29	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	29	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	29	line	1000	AB	none	none	1.0	0.0	0.0
explanations	29	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	29	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	29	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	29	pair	1000	AC	forward	forward	0.0	1.0	0.0
explanations	29	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	29	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	29	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	29	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	29	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	29	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	29	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	30	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	30	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	30	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	30	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	30	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	30	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	30	line	1000	AB	backward	backward	0.0	0.0	1.0
both	30	line	1000	AC	forward	forward	0.0	1.0	0.0
both	30	line	1000	BC	none	none	1.0	0.0	0.0
both	30	pair	1000	AB	none	none	1.0	0.0	0.0
both	30	pair	1000	AC	backward	backward	0.0	0.0	1.0
both	30	pair	1000	BC	none	none	1.0	0.0	0.0
both	30	separate	1000	AB	none	none	1.0	0.0	0.0
both	30	separate	1000	AC	none	none	1.0	0.0	0.0
both	30	separate	1000	BC	none	none	1.0	0.0	0.0
both	30	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	30	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	30	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	30	common_cause	1000	AB	forward	forward	-0.0	0.9881512991	0.0118487009
activations	30	common_cause	1000	AC	backward	backward	0.0	0.1093073863	0.8906926137
activations	30	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	30	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	30	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	30	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	30	line	1000	AB	forward	forward	0.0	0.8449407288	0.1550592712
activations	30	line	1000	AC	backward	forward	0.0	0.5552943533	0.4447056467
activations	30	line	1000	BC	none	none	1.0	0.0	0.0
activations	30	pair	1000	AB	none	none	1.0	0.0	0.0
activations	30	pair	1000	AC	backward	forward	0.0	0.7207620242	0.2792379758
activations	30	pair	1000	BC	none	none	1.0	0.0	0.0
activations	30	separate	1000	AB	none	none	1.0	0.0	0.0
activations	30	separate	1000	AC	none	none	1.0	0.0	0.0
activations	30	separate	1000	BC	none	none	1.0	0.0	0.0
activations	30	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	30	skip	1000	AC	backward	forward	-0.0	0.5263157895	0.4736842105
activations	30	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	30	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	30	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	30	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	30	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	30	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	30	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	30	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	30	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	30	line	1000	BC	none	none	1.0	0.0	0.0
explanations	30	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	30	pair	1000	AC	backward	backward	0.0	0.0	1.0
explanations	30	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	30	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	30	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	30	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	30	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	30	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	30	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	31	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	31	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	31	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	31	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	31	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	31	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	31	line	1000	AB	forward	forward	0.0	1.0	0.0
both	31	line	1000	AC	backward	backward	0.0	0.0	1.0
both	31	line	1000	BC	none	none	1.0	0.0	0.0
both	31	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	31	pair	1000	AC	none	none	1.0	0.0	0.0
both	31	pair	1000	BC	none	none	1.0	0.0	0.0
both	31	separate	1000	AB	none	none	1.0	0.0	0.0
both	31	separate	1000	AC	none	none	1.0	0.0	0.0
both	31	separate	1000	BC	none	none	1.0	0.0	0.0
both	31	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	31	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	31	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	31	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	31	common_cause	1000	AC	backward	backward	0.0	0.0662744806	0.9337255194
activations	31	common_cause	1000	BC	backward	backward	0.0	0.260731624	0.739268376
activations	31	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	31	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	31	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	31	line	1000	AB	backward	forward	-0.0	0.8860213691	0.1139786309
activations	31	line	1000	AC	backward	backward	0.0	0.2406215541	0.7593784459
activations	31	line	1000	BC	none	none	1.0	0.0	0.0
activations	31	pair	1000	AB	backward	forward	0.0	0.9103512571	0.0896487429
activations	31	pair	1000	AC	none	none	1.0	0.0	0.0
activations	31	pair	1000	BC	none	none	1.0	0.0	0.0
activations	31	separate	1000	AB	none	none	1.0	0.0	0.0
activations	31	separate	1000	AC	none	none	1.0	0.0	0.0
activations	31	separate	1000	BC	none	none	1.0	0.0	0.0
activations	31	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	31	skip	1000	AC	forward	forward	0.0	0.8292622554	0.1707377446
activations	31	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	31	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	31	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	31	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	31	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	31	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	31	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	31	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	31	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	31	line	1000	BC	none	none	1.0	0.0	0.0
explanations	31	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	31	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	31	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	31	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	31	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	31	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	31	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	31	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	31	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	32	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	32	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	32	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	32	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	32	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	32	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	32	line	1000	AB	backward	backward	0.0	0.0	1.0
both	32	line	1000	AC	none	none	1.0	0.0	0.0
both	32	line	1000	BC	backward	backward	0.0	0.0	1.0
both	32	pair	1000	AB	none	none	1.0	0.0	0.0
both	32	pair	1000	AC	forward	forward	0.0	1.0	0.0
both	32	pair	1000	BC	none	none	1.0	0.0	0.0
both	32	separate	1000	AB	none	none	1.0	0.0	0.0
both	32	separate	1000	AC	none	none	1.0	0.0	0.0
both	32	separate	1000	BC	none	none	1.0	0.0	0.0
both	32	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	32	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	32	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	32	common_cause	1000	AB	forward	forward	-0.0	0.5166249361	0.4833750639
activations	32	common_cause	1000	AC	forward	forward	-0.0	0.7145718585	0.2854281415
activations	32	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	32	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	32	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	32	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	32	line	1000	AB	backward	backward	0.0	0.3950319206	0.6049680794
activations	32	line	1000	AC	none	none	1.0	0.0	0.0
activations	32	line	1000	BC	backward	forward	0.0	0.7900638411	0.2099361589
activations	32	pair	1000	AB	none	none	1.0	0.0	0.0
activations	32	pair	1000	AC	forward	forward	0.0	0.6038282712	0.3961717288
activations	32	pair	1000	BC	none	none	1.0	0.0	0.0
activations	32	separate	1000	AB	none	none	1.0	0.0	0.0
activations	32	separate	1000	AC	none	none	1.0	0.0	0.0
activations	32	separate	1000	BC	none	none	1.0	0.0	0.0
activations	32	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	32	skip	1000	AC	backward	backward	-0.0	0.4216310006	0.5783689994
activations	32	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	32	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	32	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	32	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	32	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	32	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	32	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	32	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	32	line	1000	AC	none	none	1.0	0.0	0.0
explanations	32	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	32	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	32	pair	1000	AC	forward	forward	0.0	1.0	0.0
explanations	32	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	32	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	32	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	32	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	32	skip	1000	AB	forward	forward	-0.0	1.0	0.0
explanations	32	skip	1000	AC	backward	backward	-0.0	0.0	1.0
explanations	32	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	33	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	33	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	33	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	33	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	33	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	33	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	33	line	1000	AB	forward	forward	0.0	1.0	0.0
both	33	line	1000	AC	backward	backward	0.0	0.0	1.0
both	33	line	1000	BC	none	none	1.0	0.0	0.0
both	33	pair	1000	AB	none	none	1.0	0.0	0.0
both	33	pair	1000	AC	forward	forward	0.0	1.0	0.0
both	33	pair	1000	BC	none	none	1.0	0.0	0.0
both	33	separate	1000	AB	none	none	1.0	0.0	0.0
both	33	separate	1000	AC	none	none	1.0	0.0	0.0
both	33	separate	1000	BC	none	none	1.0	0.0	0.0
both	33	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	33	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	33	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	33	common_cause	1000	AB	forward	forward	0.0	0.9086441079	0.0913558921
activations	33	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	33	common_cause	1000	BC	forward	forward	0.0	0.9614815238	0.0385184762
activations	33	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	33	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	33	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	33	line	1000	AB	forward	forward	-0.0	0.5106484102	0.4893515898
activations	33	line	1000	AC	forward	forward	0.0	0.8104151678	0.1895848322
activations	33	line	1000	BC	none	none	1.0	0.0	0.0
activations	33	pair	1000	AB	none	none	1.0	0.0	0.0
activations	33	pair	1000	AC	forward	forward	0.0	0.9013727093	0.0986272907
activations	33	pair	1000	BC	none	none	1.0	0.0	0.0
activations	33	separate	1000	AB	none	none	1.0	0.0	0.0
activations	33	separate	1000	AC	none	none	1.0	0.0	0.0
activations	33	separate	1000	BC	none	none	1.0	0.0	0.0
activations	33	skip	1000	AB	forward	forward	0.0	0.7611447213	0.2388552787
activations	33	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	33	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	33	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	33	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	33	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	33	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	33	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	33	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	33	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	33	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	33	line	1000	BC	none	none	1.0	0.0	0.0
explanations	33	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	33	pair	1000	AC	forward	forward	0.0	1.0	0.0
explanations	33	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	33	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	33	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	33	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	33	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	33	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	33	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	34	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	34	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	34	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	34	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	34	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	34	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	34	line	1000	AB	forward	forward	0.0	1.0	0.0
both	34	line	1000	AC	none	none	1.0	0.0	0.0
both	34	line	1000	BC	forward	forward	0.0	1.0	0.0
both	34	pair	1000	AB	none	none	1.0	0.0	0.0
both	34	pair	1000	AC	none	none	1.0	0.0	0.0
both	34	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	34	separate	1000	AB	none	none	1.0	0.0	0.0
both	34	separate	1000	AC	none	none	1.0	0.0	0.0
both	34	separate	1000	BC	none	none	1.0	0.0	0.0
both	34	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	34	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	34	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	34	common_cause	1000	AB	forward	forward	-0.0	0.5548809529	0.4451190471
activations	34	common_cause	1000	AC	backward	forward	-0.0	0.7371616539	0.2628383461
activations	34	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	34	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	34	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	34	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	34	line	1000	AB	backward	backward	0.0	0.2269717665	0.7730282335
activations	34	line	1000	AC	none	none	1.0	0.0	0.0
activations	34	line	1000	BC	backward	forward	0.0	0.5729125782	0.4270874218
activations	34	pair	1000	AB	none	none	1.0	0.0	0.0
activations	34	pair	1000	AC	none	none	1.0	0.0	0.0
activations	34	pair	1000	BC	backward	backward	0.0	0.2792379758	0.7207620242
activations	34	separate	1000	AB	none	none	1.0	0.0	0.0
activations	34	separate	1000	AC	none	none	1.0	0.0	0.0
activations	34	separate	1000	BC	none	none	1.0	0.0	0.0
activations	34	skip	1000	AB	backward	forward	0.0	0.5	0.5
activations	34	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	34	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	34	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	34	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	34	common_cause	1000	BC	none	none	1.0	0.0	0.0
